,MovieId,Movie Title,Genre,year,runtime,revenue,budget
407,411,You So Crazy ,Comedy,1994-04-27,84,0,0
408,412,Age of Innocence,,1993-09-17,139,32255440,34000000
409,413,Airheads ,Comedy,1994-08-05,92,0,0
410,414,Air Up There,,1994-01-07,107,21011500,17080000
411,415,Another Stakeout ,"Comedy,Thriller",1993-07-22,105,0,0
412,416,Bad Girls ,Western,1994-04-22,99,15240435,0
413,417,Barcelona ,"Comedy,Romance",1994-07-29,100,0,3200000
414,418,Being Human ,Drama,1994-05-06,122,0,0
415,419,Beverly Hillbillies,,1993-10-15,93,0,0
416,420,Beverly Hills Cop III ,"Action,Comedy",1994-05-24,104,119208989,50000000
417,421,Black Beauty ,"Adventure,Children's",1994-07-29,88,0,0
418,422,Blink ,Thriller,1994-01-26,106,16668552,0
419,423,Blown Away ,"Action,Thriller",1994-07-01,121,30156002,0
420,424,Blue Chips ,Drama,1994-02-18,108,0,0
421,425,Blue Sky ,"Drama,Romance",1994-09-16,101,0,0
422,426,Body Snatchers ,"Horror,Sci-Fi,Thriller",1993-06-09,87,428868,13000000
423,427,Boxing Helena ,"Mystery,Romance,Thriller",1993-06-18,107,1796389,0
424,428,Bronx Tale,,1993-09-14,121,17287898,22000000
425,429,Cabin Boy ,Comedy,1994-01-07,80,3662459,0
426,430,Calendar Girl ,Drama,1993-09-03,90,2570145,13000000
427,431,Carlito's Way ,"Crime,Drama",1993-11-10,144,36516012,30000000
428,432,City Slickers II: The Legend of Curly's Gold ,"Comedy,Western",1994-06-10,116,0,0
429,433,Clean Slate ,Comedy,1994-05-06,107,7355425,0
430,434,Cliffhanger ,"Action,Adventure,Crime",1993-05-28,112,255000211,70000000
431,435,Coneheads ,"Comedy,Sci-Fi",1993-07-23,88,0,0
432,436,Color of Night ,"Drama,Thriller",1994-08-19,121,19726050,40000000
433,437,Cops and Robbersons ,Comedy,1994-04-15,93,0,0
434,438,Cowboy Way,,1994-06-03,102,0,0
435,439,Dangerous Game ,Drama,1993-11-19,108,0,0
436,440,Dave ,"Comedy,Romance",1993-05-07,110,63000000,0
437,441,Dazed and Confused ,Comedy,1993-09-24,102,7993039,6900000
438,442,Demolition Man ,"Action,Sci-Fi",1993-10-08,115,159055768,57000000
439,443,Endless Summer 2,,1994-06-03,109,0,0
440,444,Even Cowgirls Get the Blues ,"Comedy,Romance",1993-09-13,96,0,8000000
441,445,Fatal Instinct ,Comedy,1993-10-29,91,0,0
442,446,Farewell My Concubine ,"Drama,Romance",1993-09-16,171,0,0
443,447,Favor,,1994-04-29,97,0,0
444,448,Fearless ,Drama,1993-10-15,122,0,0
445,449,Fear of a Black Hat ,Comedy,1994-10-28,88,0,0
446,450,With Honors ,"Comedy,Drama",1994-04-29,103,0,0
447,451,Flesh and Bone ,"Drama,Mystery,Romance",1993-11-05,126,9488998,0
448,452,Widows' Peak ,Drama,1994-05-13,101,0,0
449,453,For Love or Money ,Comedy,1993-10-01,94,11146270,30000000
450,454,Firm,,1993-06-30,154,270248367,42000000
451,455,Free Willy ,"Adventure,Children's,Drama",1993-07-16,112,153698625,20000000
452,456,Fresh ,Drama,1994-08-24,114,0,0
453,457,Fugitive,,1993-08-06,130,368875760,40000000
454,458,Geronimo: An American Legend ,"Drama,Western",1993-12-10,115,18635620,35000000
455,459,Getaway,,1994-02-11,115,0,0
456,460,Getting Even with Dad ,Comedy,1994-06-17,109,0,30000000
457,461,Go Fish ,"Drama,Romance",1994-06-10,83,0,0
458,462,Good Man in Africa,,1994-07-14,94,0,0
459,463,Guilty as Sin ,"Crime,Drama,Thriller",1993-06-04,107,22886222,0
460,464,Hard Target ,"Action,Adventure,Crime,Thriller",1993-08-20,97,74189677,18000000
461,465,Heaven & Earth ,"Action,Drama,War",1993-12-24,140,0,33000000
462,466,Hot Shots! Part Deux ,"Action,Comedy,War",1993-05-21,86,133752825,25000000
463,467,Live Nude Girls ,Comedy,1995-12-08,95,0,0
464,468,Englishman Who Went Up a Hill,,1995-05-12,99,0,0
465,469,House of the Spirits,,1993-10-19,140,6,25000000
466,470,House Party 3 ,Comedy,1994-01-01,100,0,0
467,471,Hudsucker Proxy,,1994-03-11,111,0,30000000
468,472,I'll Do Anything ,"Comedy,Drama",1994-02-04,115,0,40000000
469,473,In the Army Now ,"Comedy,War",1994-08-12,91,28881266,0
470,474,In the Line of Fire ,"Action,Thriller",1993-07-08,128,176997168,40000000
471,475,In the Name of the Father ,Drama,1993-12-12,133,65796862,13000000
472,476,Inkwell,,1994-04-22,110,8880705,0
473,477,What's Love Got to Do with It? ,Drama,1993-06-09,118,0,0
474,478,Jimmy Hollywood ,Comedy,1994-03-30,112,0,30000000
475,479,Judgment Night ,Action,1993-10-15,110,12136938,0
476,480,Jurassic Park ,"Action,Adventure,Sci-Fi",1993-06-11,127,920100000,63000000
477,481,Kalifornia ,"Drama,Thriller",1993-09-01,117,2395231,9000000
478,482,Killing Zoe ,Thriller,1993-10-01,96,418961,1500000
479,483,King of the Hill ,Drama,1993-08-20,103,0,0
480,484,Lassie ,"Adventure,Children's",1994-07-22,94,0,0
481,485,Last Action Hero ,"Action,Comedy",1993-06-17,130,137298489,85000000
482,486,Life with Mikey ,Comedy,1993-06-04,91,0,0
483,487,Lightning Jack ,"Comedy,Western",1994-03-11,98,0,0
484,488,M. Butterfly ,Drama,1993-09-09,101,1499795,0
485,489,Made in America ,Comedy,1993-05-27,111,0,22000000
486,490,Malice ,Thriller,1993-09-29,107,46405336,0
487,491,Man Without a Face,,1993-08-25,114,0,0
488,492,Manhattan Murder Mystery ,"Comedy,Mystery",1993-08-18,104,11285588,13500000
489,493,Menace II Society ,"Action,Crime,Drama",1993-05-26,97,27900000,3500000
490,494,Executive Decision ,"Action,Thriller",1996-03-15,133,121969216,55000000
491,495,In the Realm of the Senses ,Drama,1976-05-15,105,0,0
492,496,What Happened Was... ,"Comedy,Drama,Romance",1994-09-09,91,0,0
493,497,Much Ado About Nothing ,"Comedy,Romance",1993-05-07,111,0,8000000
494,498,Mr. Jones ,"Drama,Romance",1993-10-08,114,0,0
495,499,Mr. Wonderful ,"Comedy,Romance",1993-10-15,98,0,0
496,500,Mrs. Doubtfire ,Comedy,1993-11-24,125,441286195,25000000
497,501,Naked ,Drama,1993-09-14,131,0,0
498,502,Next Karate Kid,,1994-07-18,107,15826984,12000000
499,503,New Age,,1994-09-14,112,0,0
500,504,No Escape ,"Action,Sci-Fi",1994-04-29,118,0,20000000
501,505,North ,Comedy,1994-07-22,87,0,40000000
502,506,Orlando ,Drama,1992-09-01,93,0,4000000
503,507,Perfect World,,1993-11-24,138,135130999,30000000
504,508,Philadelphia ,Drama,1993-12-22,125,206678440,26000000
505,509,Piano,,1993-05-19,121,116700000,7000000
506,510,Poetic Justice ,Drama,1993-07-23,109,27515786,14000000
507,511,Program,,1993-09-24,112,23042200,0
508,512,Robert A. Heinlein's The Puppet Masters ,"Horror,Sci-Fi",1994-10-21,109,8638072,0
509,513,Radioland Murders ,"Comedy,Mystery,Romance",1994-10-21,108,0,0
510,514,Ref,,1994-03-09,97,11439193,11000000
511,515,Remains of the Day,,1993-11-05,134,23237911,11500000
512,516,Renaissance Man ,"Comedy,Drama,War",1994-06-03,128,24332324,40000000
513,517,Rising Sun ,"Action,Drama,Mystery",1993-07-30,125,0,0
514,518,Road to Wellville,,1994-10-28,118,0,0
515,519,Robocop 3 ,"Sci-Fi,Thriller",1993-11-05,104,10696210,22000000
516,520,Robin Hood: Men in Tights ,Comedy,1993-07-28,104,35739755,20000000
517,521,Romeo Is Bleeding ,"Crime,Thriller",1993-09-13,100,0,10000000
518,522,Romper Stomper ,"Action,Drama",1992-03-05,94,0,0
519,523,Ruby in Paradise ,Drama,1993-10-08,114,1001437,800000
520,524,Rudy ,Drama,1993-09-17,114,22750363,12000000
521,525,Saint of Fort Washington,,1993-11-03,99,0,0
522,526,Savage Nights ,,1992-08-19,126,0,0
523,527,Schindler's List ,"Drama,War",1993-11-29,195,321265768,22000000
524,528,Scout,,1994-09-30,101,0,0
525,529,Searching for Bobby Fischer ,Drama,1993-08-13,110,7266383,0
526,530,Second Best ,Drama,1994-09-30,105,0,0
527,531,Secret Garden,,1993-08-13,102,0,0
528,532,Serial Mom ,"Comedy,Crime,Horror",1994-04-13,95,7820688,13000000
529,533,Shadow,,1994-07-01,108,48063435,25000000
530,534,Shadowlands ,"Drama,Romance",1993-12-25,131,0,22000000
531,535,Short Cuts ,Drama,1993-09-05,187,6110979,0
532,536,Simple Twist of Fate,,1994-09-02,106,0,0
533,537,Sirens ,"Comedy,Drama",1993-10-01,98,7770731,0
534,538,Six Degrees of Separation ,Drama,1993-12-08,112,0,0
535,539,Sleepless in Seattle ,"Comedy,Romance",1993-06-24,105,227799884,21000000
536,540,Sliver ,Thriller,1993-05-21,108,116300000,40000000
537,541,Blade Runner ,"Film-Noir,Sci-Fi",1982-06-25,117,32768670,28000000
538,542,Son in Law ,Comedy,1993-07-02,95,36448200,0
539,543,So I Married an Axe Murderer ,"Comedy,Romance,Thriller",1993-07-30,93,11585483,20000000
540,544,Striking Distance ,Action,1993-09-17,102,0,30
541,545,Harlem ,Drama,1985-11-20,113,0,0
542,546,Super Mario Bros. ,"Action,Adventure,Children's,Sci-Fi",1993-05-27,104,20844907,42000000
543,547,Surviving the Game ,"Action,Adventure,Thriller",1994-04-15,96,7690013,7400000
544,548,Terminal Velocity ,Action,1994-09-23,102,16478900,50000000
545,549,Thirty-Two Short Films About Glenn Gould ,Documentary,1993-11-26,93,0,0
546,550,Threesome ,"Comedy,Romance",1994-04-08,93,0,0
547,551,Nightmare Before Christmas,,1993-10-09,76,75634409,18000000
548,552,Three Musketeers,,1993-11-11,105,53898845,30000000
549,553,Tombstone ,Western,1993-12-25,130,56505065,25000000
550,554,Trial by Jury ,Thriller,1994-09-09,107,0,0
551,555,True Romance ,"Action,Crime,Romance",1993-09-09,120,12281551,12500000
552,556,War Room,,1993-12-05,96,0,0
553,557,Mamma Roma ,Drama,0,,,
554,558,Pagemaster,,1994-11-23,80,13670688,27000000
555,559,Paris,,1994-02-04,112,0,0
556,560,Beans of Egypt,,1994-01-01,0,0,0
557,561,Killer ,Thriller,1994-09-14,97,0,0
558,562,Welcome to the Dollhouse ,"Comedy,Drama",1995-05-24,88,0,0
559,563,Germinal ,Drama,1993-09-29,160,0,0
560,564,Chasers ,Comedy,1994-04-22,102,1596687,0
561,565,Cronos ,Horror,1993-09-12,94,0,0
562,566,Naked in New York ,"Comedy,Romance",1993-01-01,95,0,0
563,567,Kika ,Drama,1993-10-28,117,0,0
564,568,Bhaji on the Beach ,"Comedy,Drama",1994-01-21,100,0,0
565,569,Little Big League ,"Children's,Comedy",1994-06-29,119,0,0
566,570,Slingshot,,1993-09-24,102,0,0
567,571,Wedding Gift,,1994-01-24,102,0,0
568,572,Foreign Student ,Drama,1994-07-29,90,0,0
569,573,Ciao,,1992-10-01,100,0,0
570,574,Spanking the Monkey ,"Comedy,Drama",1994-01-15,106,0,200000
571,575,Little Rascals,,1994-08-05,82,67308282,0
572,576,Fausto ,Comedy,1993-09-10,82,0,0
573,577,Andre ,"Adventure,Children's",1994-08-17,94,0,0
574,578,Hour of the Pig,,0,,,
575,579,Scorta,,1993-01-01,92,0,0
576,580,Princess Caraboo ,Drama,1994-09-16,97,3021629,0
577,581,Celluloid Closet,,1996-01-30,102,0,0
578,582,Metisse ,Comedy,1993-01-01,94,0,0
579,583,Dear Diary ,"Comedy,Drama",1993-10-12,100,0,0
580,584,I Don't Want to Talk About It ,Drama,1993-05-20,106,0,0
581,585,Brady Bunch Movie,,1995-02-16,84,0,0
582,586,Home Alone ,"Children's,Comedy",1990-11-09,103,476684675,18000000
583,587,Ghost ,"Comedy,Romance,Thriller",1990-07-12,127,505000000,22000000
584,588,Aladdin ,"Animation,Children's,Comedy,Musical",1992-11-25,90,504050219,28000000
585,589,Terminator 2: Judgment Day ,"Action,Sci-Fi,Thriller",1991-07-01,137,520000000,100000000
586,590,Dances with Wolves ,"Adventure,Drama,Western",1990-11-09,181,424208848,22000000
587,591,Tough and Deadly ,"Action,Drama,Thriller",1995-02-14,92,0,0
588,592,Batman ,"Action,Adventure,Crime,Drama",1989-06-23,126,411348924,35000000
589,593,Silence of the Lambs,,1991-02-14,118,272742922,19000000
590,594,Snow White and the Seven Dwarfs ,"Animation,Children's,Musical",1937-12-20,83,184925486,1488423
591,595,Beauty and the Beast ,"Animation,Children's,Musical",1991-11-12,84,377350553,25000000
592,596,Pinocchio ,"Animation,Children's",1940-02-23,88,84300000,2600000
593,597,Pretty Woman ,"Comedy,Romance",1990-03-23,119,463000000,14000000
594,598,Window to Paris ,Comedy,1993-12-01,87,0,0
595,599,Wild Bunch,,1969-06-17,145,638641,6244087
596,600,Love and a .45 ,Thriller,1994-11-23,101,0,0
597,601,Wooden Man's Bride,,1994-02-05,113,0,0
598,602,Great Day in Harlem,,1994-09-27,60,0,0
599,603,Bye Bye,,1995-03-16,106,0,0
600,604,Criminals ,Documentary,0,,,
601,605,One Fine Day ,"Drama,Romance",1996-12-20,108,97529550,0
602,606,Candyman: Farewell to the Flesh ,Horror,1995-03-17,93,13940383,0
603,607,Century ,Drama,1993-12-31,112,0,0
604,608,Fargo ,"Crime,Drama,Thriller",1996-04-05,98,60611975,7000000
605,609,Homeward Bound II: Lost in San Francisco ,"Adventure,Children's",1996-03-08,89,32709423,0
606,610,Heavy Metal ,"Action,Adventure,Animation,Horror,Sci-Fi",1981-08-07,90,0,9300000
607,611,Hellraiser: Bloodline ,"Action,Horror,Sci-Fi",1996-03-08,86,16675000,4000000
608,612,Pallbearer,,1996-05-03,97,0,8000000
609,613,Jane Eyre ,"Drama,Romance",1996-02-09,112,0,0
610,614,Loaded ,"Drama,Thriller",1996-04-12,91,0,500000
611,615,Bread and Chocolate ,Drama,1974-05-05,100,0,0
612,616,Aristocats,,1970-12-24,78,55675257,4000000
613,617,Flower of My Secret,,1995-09-22,107,0,0
614,618,Two Much ,"Comedy,Romance",1996-02-14,118,0,0
615,619,Ed ,Comedy,1996-03-15,94,0,0
616,620,Scream of Stone ,Drama,1991-01-01,105,0,0
617,621,My Favorite Season ,Drama,1993-05-14,127,0,0
618,623,Modern Affair,,1996-09-06,90,0,0
619,624,Condition Red ,"Action,Drama,Thriller",1995-12-08,83,0,0
620,625,Asfour Stah ,Drama,1990-01-01,98,0,0
621,626,Thin Line Between Love and Hate,,1996-04-04,108,0,0
622,627,Last Supper,,1995-09-08,92,442965,0
623,628,Primal Fear ,"Drama,Thriller",1996-04-03,129,102616183,30000000
624,629,Rude ,Drama,1995-09-08,89,0,0
625,630,Carried Away ,"Drama,Romance",1996-01-26,109,0,0
626,631,All Dogs Go to Heaven 2 ,"Animation,Children's,Musical",1996-03-29,82,8620678,0
627,632,Land and Freedom ,War,1995-01-01,109,0,0
628,633,Denise Calls Up ,Comedy,1995-05-17,80,0,0
629,634,Theodore Rex ,Comedy,1995-12-14,92,0,33500000
630,635,Family Thing,,1996-03-29,109,0,0
631,636,Frisk ,Drama,1996-03-22,88,0,0
632,637,Sgt. Bilko ,Comedy,1996-03-29,90,0,0
633,638,Jack and Sarah ,Romance,1995-06-02,110,218626,0
634,639,Girl 6 ,Comedy,1996-03-22,108,0,0
635,640,Diabolique ,"Drama,Thriller",1996-03-22,107,0,0
636,641,Little Indian,,1994-12-14,90,0,0
637,642,Roula ,Drama,1995-09-11,97,0,0
638,643,Peanuts - Die Bank zahlt alles ,Comedy,1996-03-21,,0,0
639,644,Happy Weekend ,Comedy,1996-03-14,,65335,0
640,645,Nelly & Monsieur Arnaud ,Drama,1995-10-18,106,0,0
641,647,Courage Under Fire ,"Drama,War",1996-07-04,117,100860818,46000000
642,648,Mission: Impossible ,"Action,Adventure,Mystery",1996-05-21,110,457696359,80000000
643,649,Cold Fever ,"Comedy,Drama",1995-02-10,85,0,0
644,650,Moll Flanders ,Drama,1996-06-14,123,0,0
645,651,Superweib,,1996-03-06,86,0,0
646,652,301,,1995-04-22,100,0,0
647,653,Dragonheart ,"Action,Adventure,Fantasy",1996-05-31,103,115267375,57000000
648,654,Und keiner weint mir nach ,"Drama,Romance",1996-02-29,,0,0
649,655,Mutters Courage ,Comedy,1995-09-12,93,0,0
650,656,Eddie ,Comedy,1996-05-31,100,0,0
651,657,Yankee Zulu ,"Comedy,Drama",1993-12-01,100,0,0
652,658,Billy's Holiday ,Drama,1995-07-26,92,0,0
653,659,Purple Noon ,"Crime,Thriller",1960-03-10,115,0,0
654,660,August ,Drama,1996-08-08,94,0,0
655,661,James and the Giant Peach ,"Animation,Children's,Musical",1996-04-12,79,28921264,38000000
656,662,Fear ,Thriller,1996-04-12,97,0,0
657,663,Kids in the Hall: Brain Candy ,Comedy,1996-04-02,89,0,0
658,664,Faithful ,Comedy,1996-04-03,91,9789900,13000000
659,665,Underground ,War,1995-05-13,170,0,14000000
660,666,All Things Fair ,Drama,1995-03-08,130,0,0
661,667,Bloodsport 2 ,Action,1996-03-01,90,684351,0
662,668,Pather Panchali ,Drama,1955-08-26,125,536364,0
663,669,Aparajito ,Drama,0,,,
664,670,World of Apu,,1959-05-01,117,16000,0
665,671,Mystery Science Theater 3000: The Movie ,"Comedy,Sci-Fi",1996-04-19,73,0,0
666,672,Tarantella ,Drama,1996-03-15,100,0,0
667,673,Space Jam ,"Adventure,Animation,Children's,Comedy,Fantasy",1996-11-15,88,230000000,80000000
668,674,Barbarella ,"Adventure,Sci-Fi",1968-10-10,98,0,0
669,675,Hostile Intentions ,"Action,Drama,Thriller",1995-01-01,90,0,0
670,676,They Bite ,Drama,1996-01-01,98,0,0
671,678,Some Folks Call It a Sling Blade ,"Drama,Thriller",1994-03-26,25,0,0
672,679,Run of the Country,,1995-09-22,0,0,0
673,680,Alphaville ,Sci-Fi,1965-05-05,100,0,220000
674,681,Clean Slate ,Crime,1981-11-04,128,0,0
675,682,Tigrero: A Film That Was Never Made ,"Documentary,Drama",1994-01-01,75,0,0
676,683,Eye of Vichy,,1993-05-20,110,0,0
677,684,Windows ,Drama,1980-01-18,96,0,0
678,685,It's My Party ,Drama,1996-03-22,110,0,0
679,687,Country Life ,"Drama,Romance",1994-10-27,118,0,0
680,688,Operation Dumbo Drop ,"Action,Adventure,Comedy,War",1995-07-28,107,0,0
681,690,Promise,,1995-02-16,115,0,0
682,691,Mrs. Winterbourne ,"Comedy,Romance",1996-04-19,105,10070000,25000000
683,692,Solo ,"Action,Sci-Fi,Thriller",1996-10-23,94,0,0
684,693,Under the Domin Tree ,Drama,1994-01-01,0,0,0
685,694,Substitute,,1996-04-19,114,0,0
686,695,True Crime ,"Mystery,Thriller",1996-03-12,94,0,0
687,696,Butterfly Kiss ,Thriller,1995-07-06,88,0,0
688,697,Feeling Minnesota ,"Drama,Romance",1996-09-13,99,0,0
689,698,Delta of Venus ,Drama,1995-06-09,99,62949,0
690,699,To Cross the Rubicon ,Drama,1991-01-01,0,0,0
691,700,Angus ,Comedy,1995-09-15,90,0,0
692,701,Daens ,Drama,1992-09-01,138,0,0
693,702,Faces ,Drama,1968-11-24,130,0,275000
694,703,Boys ,Drama,1996-05-10,86,0,0
695,704,Quest,,1996-04-19,95,57400547,30000000
696,705,Cosi ,Comedy,1996-03-04,102,0,0
697,706,Sunset Park ,Drama,1996-04-26,99,0,0
698,707,Mulholland Falls ,"Crime,Film-Noir,Thriller",1996-04-26,107,0,0
699,708,Truth About Cats & Dogs,,1996-04-26,93,0,0
700,709,Oliver & Company ,"Animation,Children's",1988-11-18,74,0,0
701,710,Celtic Pride ,Comedy,1996-04-19,91,0,0
702,711,Flipper ,"Adventure,Children's",1996-05-17,95,20080020,25530000
703,712,Captives ,Drama,1994-05-03,100,0,0
704,713,Of Love and Shadows ,Drama,1994-05-10,103,0,0
705,714,Dead Man ,Western,1995-05-26,121,0,9000000
706,715,Horseman on the Roof,,1995-09-20,135,15000000,35000000
707,716,Switchblade Sisters ,Crime,1975-01-05,91,0,0
708,717,Mouth to Mouth ,Comedy,1995-11-10,106,0,0
709,718,Visitors,,1993-01-27,107,0,0
710,719,Multiplicity ,Comedy,1996-07-19,117,0,45000000
711,720,Wallace & Gromit: The Best of Aardman Animation ,Animation,0,,,
712,721,Halfmoon ,Drama,0,,,
713,722,Haunted World of Edward D. Wood Jr.,,1996-05-01,112,0,0
714,723,Two Friends ,Drama,2002-03-20,86,0,0
715,724,Craft,,1996-05-03,101,24769466,15000000
716,725,Great White Hype,,1996-05-03,91,0,0
717,726,Last Dance ,Drama,1996-05-02,103,5,0
718,727,War Stories ,Documentary,,95,0,0
719,728,Cold Comfort Farm ,Comedy,1995-01-01,95,0,0
720,729,Institute Benjamenta,,1995-08-01,104,0,0
721,730,Low Life,,0,,,
722,731,Heaven's Prisoners ,"Mystery,Thriller",1996-05-17,132,0,25000000
723,732,Original Gangstas ,Crime,1996-05-10,99,0,0
724,733,Rock,,1996-06-06,136,335062621,75000000
725,734,Getting Away With Murder ,Comedy,1996-04-12,91,0,0
726,735,Cemetery Man ,"Comedy,Horror",1994-03-25,105,0,4000000
727,736,Twister ,"Action,Adventure,Romance,Thriller",1996-05-09,113,494471524,92000000
728,737,Barb Wire ,"Action,Sci-Fi",1996-05-02,98,3793614,0
729,738,Garcu,,1995-10-31,102,0,0
730,739,Honigmond ,Comedy,0,,,
731,741,Ghost in the Shell ,"Animation,Sci-Fi",1995-11-18,83,515905,0
732,742,Thinner ,"Horror,Thriller",1996-10-25,92,0,0
733,743,Spy Hard ,Comedy,1996-05-24,81,0,18000000
734,744,Brothers in Trouble ,Drama,1995-08-23,102,0,0
735,745,Close Shave,,1995-12-24,30,0,0
736,746,Force of Evil ,Film-Noir,1948-12-25,78,0,0
737,747,Stupids,,1996-08-30,94,0,0
738,748,Arrival,,1996-05-31,115,14048372,25000000
739,749,Man from Down Under,,1943-08-04,103,0,0
740,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,"Sci-Fi,War",1964-01-29,95,9440272,1800000
741,751,Careful ,Comedy,1992-09-30,100,0,0
742,752,Vermont Is For Lovers ,"Comedy,Romance",,88,0,0
743,753,Month by the Lake,,1995-09-11,92,0,0
744,754,Gold Diggers: The Secret of Bear Mountain ,"Adventure,Children's",1995-11-03,94,0,0
745,755,Kim ,"Children's,Drama",1950-12-07,113,0,0
746,756,Carmen Miranda: Bananas Is My Business ,Documentary,1995-04-13,0,0,0
747,757,Ashes of Time ,Drama,1994-09-16,100,0,0
748,758,Jar,,1994-04-01,86,0,0
749,759,Maya Lin: A Strong Clear Vision ,Documentary,1995-11-10,105,0,0
750,760,Stalingrad ,War,1993-01-21,134,0,0
751,761,Phantom,,1996-06-06,100,17300889,45000000
752,762,Striptease ,"Comedy,Crime",1996-06-28,115,113309743,50000000
753,763,Last of the High Kings,,1996-12-06,102,0,0
754,764,Heavy ,"Drama,Romance",1995-01-20,105,0,0
755,765,Jack ,"Comedy,Drama",1996-08-09,113,0,45000000
756,766,I Shot Andy Warhol ,Drama,1996-05-01,103,1814290,0
757,767,Grass Harp,,1995-09-10,107,0,0
758,768,Someone Else's America ,Drama,1995-09-09,96,0,0
759,769,Marlene Dietrich: Shadow and Light ,Documentary,0,,,
760,770,Costa Brava ,Drama,0,,,
761,771,Vie est belle,,1987-11-17,80,0,0
762,772,Quartier Mozart ,Comedy,1992-05-26,80,0,0
763,773,Touki Bouki ,Drama,1973-07-01,85,0,0
764,774,Wend Kuuni ,Drama,1982-01-01,75,0,0
765,775,Spirits of the Dead ,Horror,1968-05-17,121,0,0
766,776,Babyfever ,"Comedy,Drama",1994-05-04,109,0,0
767,777,Pharaoh's Army ,War,1995-01-01,90,0,50
768,778,Trainspotting ,Drama,1996-02-23,94,16491080,4000000
769,779,'Til There Was You ,"Drama,Romance",1997-05-30,113,0,10000000
770,780,Independence Day ,"Action,Sci-Fi,War",1996-06-25,145,816969268,75000000
771,781,Stealing Beauty ,Drama,1996-03-29,116,0,0
772,782,Fan,,1996-08-15,116,18626419,55000000
773,783,Hunchback of Notre Dame,,1996-06-21,91,100138851,100000000
